Time_Index,Load_MW_z1,Load_MW_z2
3537,1195.8,1054
3538,1195.7,1045.4
3539,1022.6,796.8
3540,877.2,615.6
3541,892.2,627.2
3542,984.6,751.9
3543,972.5,749.6
3544,1041.9,890.7
3545,1304.9,1322.3
3546,1009.8,946.2
3547,1435,1540
3548,1518.5,1658.1
3549,1362.9,1437.7
3550,1331.3,1397.9
3551,836.4,727.5
3552,724.8,582.3
3553,758,627.4
3554,593.9,401.5
3555,580.2,383.1
3556,585.1,387
3557,583.2,385.6
3558,608.9,406.6
3559,723.3,495.8
3560,902.4,659.5
3561,1368,1276.5
3562,992.5,744.4
3563,940.5,662.9
3564,1157.9,980.5
3565,1114,912.2
3566,1030.2,800.1
3567,1157.6,990.5
3568,1260.1,1181
3569,1152.4,1098.1
3570,1404.5,1471.1
3571,1185.4,1173.5
3572,1677.9,1858.1
3573,1391.2,1458.7
3574,1263.9,1287.8
3575,1250.5,1284.2
3576,1376.6,1470.6
3577,846.7,757.2
3578,644.5,482.1
3579,561.3,368.6
3580,557.9,366.1
3581,552.2,361.8
3582,547,359.2
3583,562.3,372.3
3584,581,385.5
3585,724.1,575.6
3586,783,649
3587,838.4,721
3588,784.2,649.7
3589,862.7,763.8
3590,1087.8,1080
3591,841,740.8
3592,1067.6,1055
3593,986.3,940.4
3594,702.8,551.8
3595,583.1,386.6
3596,885.2,804.5
3597,1295,1369.2
3598,938.6,875.9
3599,924.2,857.4
3600,817.3,716.3
3601,733.5,603.9
3602,640.5,478.5
3603,559.2,367
3604,558.1,366.3
3605,555.1,364.1
3606,561.9,370.6
3607,655.8,470.7
3608,952.5,840.9
3609,1173.9,1130.8
3610,1037.1,932
3611,922.5,768.5
3612,836.6,661.1
3613,1213.3,1181.5
3614,1042.3,949.6
3615,859.3,706.2
3616,829,683
3617,986.5,919.3
3618,1110.6,1102.8
3619,1373.3,1468.9
3620,1132,1139.1
3621,1203.3,1236.2
3622,796.5,673.5
3623,763,632.7
3624,895.4,822.6
3625,743.3,614.3
3626,644.2,483.5
3627,556.9,365.3
3628,658.1,505
3629,549.3,359.6
3630,549.2,360.8
3631,578.7,392.8
3632,594.1,395.6
3633,677.5,493.9
3634,661,461.9
3635,729.8,552.9
3636,925.5,826.3
3637,655.3,457.1
3638,887,781
3639,953.6,875.5
3640,1053.6,1018.8
3641,825.3,713.2
3642,598.1,405.9
3643,584.5,387.6
3644,578.6,382.8
3645,625.5,445.8
3646,689.1,529.5
3647,586.4,388.8
3648,573.7,379
3649,574.6,379.2
3650,568.5,374.3
3651,566.5,372.7
3652,560.5,368
3653,553.1,362.6
3654,544.5,356.4
3655,556.5,366
3656,664.7,503
3657,852.4,753
3658,895.9,804.8
3659,671.4,489.3
3660,654.5,468.1
3661,877.6,781.8
3662,834.1,727.4
3663,1001.7,957.7
3664,999.2,956
3665,944.1,877.9
3666,1058.3,1037
3667,1198.9,1231.8
3668,1069.8,1055.1
3669,1121.5,1125.5
3670,760.6,626.4
3671,644.2,467
3672,755.6,625.9
3673,761.5,630.9
3674,758.7,628.3
3675,741.8,604.2
3676,594.8,402.2
3677,580.3,383.3
3678,597.1,396.2
3679,698.5,482.7
3680,972,800.1
3681,1029.4,861.4
3682,1242.9,1143.8
3683,964.6,754.7
3684,819.6,567.8
3685,964.9,759.5
3686,1203,1086.2
3687,1239.7,1148.3
3688,964.3,802.9
3689,809.2,640.7
3690,1560.7,1699.5
3691,1244.6,1270
3692,1004.8,942
3693,978,909.1
3694,606.6,404.3
3695,596.7,396.8
3696,584,386.5
3697,579.9,383.1
3698,574.9,379
3699,570.6,375.8
3700,578.3,381.8
3701,577.4,381.2
3702,599.7,399.6
3703,708.5,484.5
3704,1029.8,845.9
3705,1482.6,1442.5
3706,1060.7,847.5
3707,928.2,651
3708,894,624.5
3709,946.5,691.9
3710,1098.2,897
3711,1204.3,1057
3712,820,575.5
3713,1305.8,1318.1
3714,1228.6,1243.7
3715,1259.7,1294.5
3716,1404.3,1498.1
3717,1295.9,1344.8
3718,1211.5,1233.9
3719,1016.2,975.4
3720,774.5,648.9
3721,766.7,634.6
3722,764.3,631.6
3723,745.8,607.4
3724,628.9,447.6
3725,584.1,386.3
3726,611.9,408.9
3727,720,493.3
3728,1021.4,831.6
3729,1083.5,893
3730,1036.3,815.9
3731,1193.5,1023.7
3732,1145.7,976.7
3733,899.9,630.2
3734,1030.7,811.4
3735,975.6,748
3736,796.7,549.8
3737,874.4,725.2
3738,1224.7,1238.3
3739,1742.4,1960.3
3740,1162.8,1157.6
3741,789,638.3
3742,769.1,617.5
3743,599.6,399
3744,582.6,385.5
3745,710.9,564.6
3746,588.9,397.6
3747,578,381.5
3748,576.7,380.5
3749,573.7,378.3
3750,594.1,395.3
3751,675.5,459.1
3752,1245.5,1180.1
3753,1250.1,1165.3
3754,1140.3,1005.1
3755,1127.7,983.1
3756,1084.3,941.2
3757,941.5,739.1
3758,950.2,749.6
3759,1078.2,937.2
3760,959.5,809.2
3761,1109.8,1068.2
3762,1056.7,1019.7
3763,1239.8,1278.3
3764,1248.8,1290.8
3765,993.5,939.1
3766,811.9,691.2
3767,597,404.8
3768,811.9,711.3
3769,739.5,612.4
3770,734.8,610
3771,731.7,607.7
3772,732.8,608.7
3773,730.8,606.8
3774,741.6,611
3775,738.5,556.5
3776,819.6,603.5
3777,991.9,817.3
3778,834.3,588.9
3779,834.4,580.9
3780,962.7,776
3781,896.9,683
3782,1258.3,1183.7
3783,1107.1,990.8
3784,733.8,510.1
3785,927.2,817.4
3786,1249.5,1283.7
3787,1096.5,1080.2
3788,1317.1,1389.6
3789,1028.6,991.5
3790,819,700.4
3791,912.8,838
3792,726.8,590.2
3793,568.8,374.5
3794,559.7,367.3
3795,554.7,363.6
3796,555,363.9
3797,545.8,356.9
3798,547,359.2
3799,563.3,373.8
3800,780.1,656.3
3801,673.7,493.3
3802,767.5,612.7
3803,786.2,634.7
3804,819.9,685.7
3805,742.8,582.5
3806,636.7,438.8
3807,1131.2,1121.9
3808,1362.5,1446.7
3809,870.8,778.1
3810,753.5,624.4
3811,883.6,804.5
3812,762.8,639.1
3813,754.3,625.9
3814,1028.7,998.1
3815,954.7,895.8
3816,846.7,753.4
3817,699.1,549.4
3818,567.5,373.5
3819,565,371.6
3820,558.3,366.4
3821,548.6,359.2
3822,540.1,353
3823,546.1,358
3824,557.7,366.7
3825,572.6,379.7
3826,584,388.2
3827,592.1,394.8
3828,697.6,537.3
3829,917,840.9
3830,747.8,608.8
3831,728.4,577.5
3832,833.6,721.5
3833,951.1,884.8
3834,1265.9,1321.7
3835,1337.5,1420.5
3836,1164.7,1184.5
3837,1253.6,1305.5
3838,1222.1,1263
3839,1113.1,1115.3
3840,964.4,915.7
3841,704.3,559.5
3842,563.7,370.5
3843,561.7,369.1
3844,557.9,366.1
3845,547.5,358.1
3846,538.4,351.1
3847,543.1,355.6
3848,552.5,362.5
3849,566.2,373.8
3850,577.7,382.6
3851,585,388.1
3852,589.4,391.4
3853,589.8,391.6
3854,587.2,389.3
3855,592.1,392.9
3856,724.7,575.6
3857,775.3,648.8
3858,697.3,543.7
3859,757.2,627
3860,1254.3,1311.4
3861,1519.9,1675.7
3862,1485.7,1628.6
3863,1655.3,1859.4
3864,1677,1888
3865,1377.2,1464.3
3866,996.3,933.1
3867,950.3,866.2
3868,866.4,747.6
3869,767,607.1
3870,662.4,448.2
3871,810.8,584.7
3872,1062.8,848.4
3873,1329.4,1189.8
3874,1096,850.5
3875,1004.7,713
3876,1147.5,931.6
3877,1162.3,944.9
3878,1127.6,893.8
3879,974.1,692.6
3880,986.3,756.3
3881,1464.6,1481.4
3882,1201,1143.2
3883,1285,1267.2
3884,1046.6,944.4
3885,1261.7,1239.4
3886,1343.1,1356.4
3887,1330.4,1351.5
3888,1150.5,1109
3889,768.9,578.1
3890,697.1,480
3891,695.7,478.5
3892,693.9,476.7
3893,691.8,474.8
3894,722.4,499.1
3895,1057.3,892.2
3896,1121.7,902.3
3897,1236.1,1036.1
3898,1373.2,1215.6
3899,1180.3,942.2
3900,1090.4,843.5
3901,1186.4,971.4
3902,1142.2,909.8
3903,975.6,693.3
3904,985.6,754.5
3905,932.3,747.9
3906,1233.8,1194.3
3907,1190.1,1142.6
3908,1085.1,1003.1
3909,1126.2,1062
3910,1208.9,1180
3911,1197.2,1172.8
3912,1210.2,1198.2
3913,1068.8,1003.3
3914,690.8,489.4
3915,675.4,470.7
3916,683.2,477.2
3917,681,476.1
3918,761.5,575.1
3919,905.5,707.2
3920,1406.8,1315.3
3921,1441.6,1338
3922,1340.1,1183.9
3923,1266.6,1071.9
3924,1545.2,1474.4
3925,1703,1684.8
3926,1613.3,1558.9
3927,1471.4,1377.8
3928,1206.4,1062.7
3929,1103.8,986.4
3930,1280.4,1258.9
3931,1355.2,1371.5
3932,1169.1,1120.6
3933,809.5,630.9
3934,738.7,536.1
3935,852.7,703.5
3936,962.2,865.4
3937,1005.2,924.9
3938,994.8,913.5
3939,937.3,836
3940,762,593.2
3941,630.2,413.1
3942,698.6,491.7
3943,852.5,643.6
3944,1061.7,854.3
3945,1307.2,1168
3946,1129.1,911
3947,1273.1,1104.5
3948,1082.5,865.4
3949,1201.6,1029.4
3950,983,735.2
3951,843.6,565.4
3952,948.7,753.7
3953,904.5,742.4
3954,975,865.2
3955,1201.8,1192.6
3956,1143.8,1123.6
3957,1110.8,1088.4
3958,750,599.9
3959,585.8,387.6
3960,567.5,373.9
3961,562.8,369.9
3962,556.7,365.1
3963,553,362.3
3964,551.8,361.4
3965,543.1,354.9
3966,542.5,355.7
3967,559.9,370.4
3968,604.1,411.1
3969,805.1,671.5
3970,810.2,669.4
3971,859.3,734
3972,904.3,803.2
3973,923.8,833.1
3974,1008.8,952.5
3975,816.6,688.2
3976,880.3,782.5
3977,940.8,875.4
3978,765.5,642.6
3979,938.3,883.1
3980,799.2,691.2
3981,653.7,490.6
3982,756.5,627.6
3983,867.6,780.9
3984,667.7,512.4
3985,566.1,372.7
3986,559.8,367.6
3987,558.2,366.4
3988,557.4,365.7
3989,546.5,357.6
3990,537.3,350.9
3991,540,353.3
3992,547.6,359
3993,561,370.7
3994,572,378.8
3995,754.3,625.7
3996,861.2,770.3
3997,936.9,873.5
3998,859.5,767.3
3999,1083.4,1074.2
4000,1096.4,1093
4001,1396.6,1512.6
4002,1188.5,1227.8
4003,906.7,839.8
4004,579,383.2
4005,626.9,447.1
4006,597.2,404.7
4007,580.8,384.4
4008,561.7,369.3
4009,558.1,366.5
4010,551.1,360.9
4011,548.4,358.9
4012,552.3,361.8
4013,549.6,359.7
4014,569.5,375
4015,739.9,559.8
4016,1297.8,1264.5
4017,1393.5,1372.9
4018,1236.7,1139.8
4019,1290.7,1207.8
4020,1197.3,1094.6
4021,957.6,755.8
4022,860.9,626.3
4023,942.1,749.8
4024,1117.1,1027.4
4025,987,900.3
4026,1096.7,1073.3
4027,1323.5,1387
4028,1142.9,1145.6
4029,1219.9,1254.1
4030,1273.3,1329.1
4031,1043.4,1017.4
4032,805.8,692
4033,900,822.3
4034,628,448.5
4035,583.8,385.9
4036,583.3,385.6
4037,580.2,383.3
4038,600.2,400
4039,706.2,482.7
4040,838.8,583.3
4041,878.2,612.9
4042,1159.6,988
4043,1263.8,1124.8
4044,1286.4,1177.2
4045,1433.4,1369.9
4046,1207.9,1056.9
4047,1100,920.6
4048,887.5,672.6
4049,1230.6,1213.2
4050,1667,1846.3
4051,1382.4,1465.9
4052,1256.7,1302.2
4053,1194.1,1216.3
4054,836.5,723.7
4055,936.9,874.2
4056,880.8,805.3
4057,648.8,486.2
4058,560.7,368.1
4059,558,366.1
4060,559.4,367.3
4061,556,364.7
4062,584,387.5
4063,737.6,533.2
4064,1133.8,998.8
4065,1361.1,1287.9
4066,1174.4,1018.7
4067,985.3,748.9
4068,930.5,695.3
4069,1153.2,990.6
4070,1243.1,1108.3
4071,1224,1094.3
4072,1180.5,1080.7
4073,1281.8,1288.3
4074,1321.9,1379.3
4075,988.6,927.5
4076,645.2,461
4077,1004.1,958.1
4078,1065.8,1040.8
4079,913.2,836.9
4080,953.2,901.7
4081,748,620.2
4082,738.4,609.7
4083,683.6,536.2
4084,572.1,377
4085,571.5,376.6
4086,593.6,395
4087,703.9,480.9
4088,922.7,701.6
4089,1097.5,916.3
4090,1277.2,1149.1
4091,1373.1,1268.8
4092,1157.6,985.1
4093,1224.9,1067.3
4094,1155.3,966
4095,1071,863.2
4096,924.1,709.3
4097,1105.4,1029.2
4098,1176.8,1160.5
4099,1050.4,997.2
4100,1189.2,1191
4101,1309.8,1356.8
4102,1168.1,1165.1
4103,881.1,784.6
4104,747.4,615.6
4105,799.3,689.9
4106,578.4,389.6
4107,564,370.7
4108,563.7,370.6
4109,559,367.1
4110,584.3,387.8
4111,680,462.6
4112,890.2,676.5
4113,1019.2,829.8
4114,1006.5,798.6
4115,1007.6,790.7
4116,944.3,725.9
4117,1032.6,840.7
4118,945.5,725.1
4119,811.5,561.9
4120,740.6,506.8
4121,806.4,646
4122,770.7,619.4
4123,711.7,547.2
4124,1102.4,1088.8
4125,988.4,936.8
4126,806.3,688.2
4127,715.5,569.1
4128,620.8,449
4129,617.4,446.8
4130,612,442.4
4131,552.7,362
4132,552.2,361.8
4133,545.2,356.4
4134,543.9,356.8
4135,561.7,371.9
4136,723.1,575.4
4137,839.6,718.3
4138,978.1,899.5
4139,871.8,751.2
4140,959.9,878.7
4141,818.5,687.3
4142,616.5,412.2
4143,813.2,686.4
4144,875,777.9
4145,1053.8,1032.6
4146,855.1,764.9
4147,971.1,927
4148,1071.6,1065.9
4149,1174.5,1209.8
4150,854.7,765.3
4151,891.9,817.6
4152,783.3,675.1
4153,841.6,754.2
4154,735.7,610.8
4155,732.7,608.2
4156,725,597.2
4157,628.6,469.6
4158,540.5,353.4
4159,548.4,359.7
4160,611.3,442.7
4161,569.3,377.1
4162,668,505.9
4163,897.2,816.6
4164,942.7,877.3
4165,811,695
4166,634,452.3
4167,932.9,865.2
4168,803.8,690.7
4169,855.6,765.7
4170,750.9,623.6
4171,828.7,733.8
4172,1099.7,1103.3
4173,1256.9,1321.1
4174,830.8,729.7
4175,638.1,463.1
4176,560.9,368.7
4177,558.1,366.5
4178,550.9,360.7
4179,548.2,358.8
4180,551.7,361.4
4181,547.1,357.8
4182,660,498.6
4183,736.6,538.8
4184,816,564.6
4185,1037.2,843.4
4186,1042.2,835
4187,1042.7,826.5
4188,1041.4,845.5
4189,1369.4,1285.2
4190,1478.5,1432.9
4191,1362,1285.3
4192,1130,1012.1
4193,1042.6,959.7
4194,1125,1104.9
4195,1551,1698.6
4196,1179.2,1190.5
4197,1268.9,1318.4
4198,1336.8,1412.7
4199,819.7,705.2
4200,587.5,389.2
4201,585,387
4202,581.1,383.8
4203,579.2,382.4
4204,580.2,383.2
4205,576.2,380.2
4206,600,399.8
4207,712,487.1
4208,1348,1279.3
4209,1253.2,1120
4210,928.2,659
4211,928.9,651.4
4212,1070,867.7
4213,1013.9,776.8
4214,921.5,645.6
4215,1040.9,826.2
4216,1172.4,1050.2
4217,1187.4,1134.9
4218,1218.6,1212.2
4219,1096.6,1051.6
4220,1047.1,993.3
4221,832.6,700.7
4222,722.9,554
4223,787.9,651.3
4224,912.1,835.4
4225,766.3,634.4
4226,909.9,832.9
4227,754.4,617.5
4228,624.2,444.1
4229,573.5,378.2
4230,599.6,399.5
4231,893,741.6
4232,1205.5,1088.9
4233,1382.9,1309.3
4234,1140.8,963.6
4235,965.3,713.6
4236,872.2,607.8
4237,1122.3,942.9
4238,1051,841.5
4239,1013.1,803.5
4240,939.9,747.9
4241,1171.9,1134.8
4242,1187.2,1188.4
4243,1043.2,998.2
4244,950.6,872.1
4245,1042,997
4246,1017.7,965.4
4247,599.4,398.8
4248,580.9,384.2
4249,580.4,383.4
4250,576.4,380.2
4251,567.4,373.3
4252,574.7,379.1
4253,564.4,371.2
4254,586.1,389.1
4255,696,474.9
4256,1314.1,1245.4
4257,1420.2,1371.4
4258,1110.1,934
4259,1170.3,1007.5
4260,1098.5,923
4261,1045.5,839
4262,894.4,626
4263,1150.2,991.7
4264,1118.3,992.3
4265,816,641.9
4266,1104.8,1071.8
4267,1426,1523.9
4268,1396.8,1483.2
4269,899.9,797.5
4270,887.7,782.6
4271,871.4,774.5
4272,624.7,447
4273,571.4,376.5
4274,565.4,371.7
4275,564,370.7
4276,564.5,371.2
4277,566.1,372.5
4278,718.4,571.5
4279,945.4,828.2
4280,1044.6,889.7
4281,1043.9,863.1
4282,1131.4,968.8
4283,949,709.7
4284,1178.1,1047.1
4285,1011.3,811
4286,848.4,589.5
4287,991.2,807.4
4288,1079.1,970.4
4289,1038.5,965.9
4290,772.2,624.7
4291,1090.1,1071.5
4292,945.9,877
4293,903.2,821.3
4294,1014.3,975.5
4295,1075.8,1066.2
4296,784.2,674.5
4297,606.2,429.9
4298,735.1,610.3
4299,693.6,556.4
4300,550.9,360.8
4301,542.8,354.6
4302,586.6,416.7
4303,660.5,509.6
4304,731.4,589.7
4305,788.7,651.3
4306,645,441.7
4307,636.7,427.4
4308,759.8,602.7
4309,1157.2,1156.2
4310,990.5,928.7
4311,1180.8,1194.8
4312,1266.9,1319.9
4313,1147.7,1162.3
4314,1078.2,1071.4
4315,1099.9,1103.6
4316,869.9,783.9
4317,734.2,602.8
4318,619.7,441.5
4319,618.1,439.4
4320,736.3,611.7
4321,738.8,613.6
4322,861.2,785.5
4323,612,444.7
4324,548.6,358.9
4325,540.8,353.1
4326,534.5,348.8
4327,542.1,354.9
4328,548,359.3
4329,559.6,369.7
4330,570.7,377.8
4331,576.7,381.9
4332,637.9,463.3
4333,639,464
4334,713.7,567.5
4335,1053.9,1037.3
4336,1016.5,988.5
4337,1215.1,1265.4
4338,1145.1,1171.2
4339,913.5,855.3
4340,969.2,934.7
4341,1098.7,1115.9
4342,1097.9,1110.2
4343,1062.6,1059.8
4344,950.5,911.1
4345,742.5,621.1
4346,818.9,729
4347,552.6,362.1
4348,556.2,364.8
4349,551.7,361.4
4350,575.7,379.8
4351,719.8,518.3
4352,1358.4,1321
4353,1625.8,1663
4354,1145.4,987.8
4355,1042.1,834.9
4356,1223.5,1101.1
4357,1235.9,1101.1
4358,1207.7,1056.1
4359,1016.7,804.1
4360,1070.4,921.7
4361,928.5,791.4
4362,789.2,633.5
4363,1122.2,1101.7
4364,787.8,647.8
4365,775.8,641.9
4366,695,533.9
4367,932.7,870.2
4368,797.4,691.5
4369,702.3,560.7
4370,559.8,367.5
4371,559.2,367.1
4372,563.7,370.6
4373,560.9,368.5
4374,586.4,389.4
4375,1008.5,903.2
4376,1213.3,1102.3
4377,1590.9,1594.7
4378,1229.9,1082.7
4379,1274.9,1133.5
4380,1169.5,1008.4
4381,1091.1,884.4
4382,1263.7,1119.2
4383,1074.6,871.3
4384,972,769.9
4385,874.1,697.7
4386,954.9,841.7
4387,1412.7,1477.4
4388,1050.4,981.9
4389,812.9,658.3
4390,1099.1,1060.5
4391,1277.6,1317.7
4392,713,552.3
4393,601.4,399.5
4394,602,399.8
4395,603.5,401
4396,591.1,391.6
4397,584.2,386.3
4398,654.6,468.8
4399,766.4,563.7
4400,1048.6,868
4401,1295.9,1183.7
4402,1311.6,1195.9
4403,1236.2,1084.5
4404,1348.9,1261.4
4405,1502.2,1464.9
4406,1371.1,1278.2
4407,1334.5,1235.1
4408,1043.8,878.2
4409,1033.8,935.4
4410,981,896.9
4411,902.4,797.4
4412,858.3,740.6
4413,1154.7,1152.3
4414,1511.4,1644.4
4415,1288.7,1346.7
4416,1096.2,1092.2
4417,925.4,858.3
4418,797.3,684
4419,775.9,657.5
4420,726.4,584.2
4421,572.2,377.1
4422,591.2,393.1
4423,742.2,537.3
4424,1161.6,1027
4425,1335.8,1241.7
4426,1361.3,1264.9
4427,1405.2,1316.4
4428,1434,1371.7
4429,1408.3,1326.1
4430,1138.9,954.2
4431,1012.7,792.4
4432,869.8,640.8
4433,1108.4,1039.7
4434,1131.3,1100.6
4435,1019.8,959.3
4436,1236.9,1260
4437,818.7,689.4
4438,1005.3,952.9
4439,926.4,854.3
4440,1014.3,986.5
4441,1003.5,973.5
4442,749.6,624.8
4443,624.8,452.2
4444,671.2,514.8
4445,571.2,376.4
4446,588.9,391.3
4447,685.3,466.6
4448,985,803.2
4449,1111,953.3
4450,1155.7,1000.5
4451,1152.3,990.8
4452,1031,844.1
4453,875.9,626.4
4454,1155.9,1014.3
4455,997.7,816.3
4456,750.9,514.7
4457,671.9,453.7
4458,1086.9,1050.7
4459,929,836.9
4460,1199.8,1215.2
4461,1125.9,1120.5
4462,737.9,593.6
4463,814.6,706.5
4464,754.2,632.5
4465,708.8,569.3
4466,561,368.4
4467,555.3,364
4468,553.2,362.6
4469,544.3,355.8
4470,543.3,356.3
4471,699.2,558.4
4472,672.3,498.4
4473,723.1,548.1
4474,701.7,512.5
4475,1447.5,1543.7
4476,764.6,608.8
4477,622.5,417.1
4478,618.1,413.4
4479,702.1,531.4
4480,616.9,419.8
4481,722.2,573.6
4482,874.2,786.7
4483,684.7,526.5
4484,788.4,667.5
4485,635.2,460.9
4486,589.4,391.2
4487,898.2,816.8
4488,873.3,792.9
4489,574.4,379.1
4490,657.3,496.5
4491,664.1,509
4492,552,361.5
4493,541.5,353.7
4494,535.3,349.4
4495,538.5,352.2
4496,569.3,383.5
4497,565.2,373.9
4498,671.3,509.9
4499,822.9,714.1
4500,776.2,644.6
4501,689.1,528.9
4502,595.4,397
4503,733.3,591.3
4504,1074.5,1066.4
4505,1326.9,1419.9
4506,921.4,863.4
4507,695.2,553.2
4508,1144.3,1174.6
4509,612.5,440.4
4510,714.5,576
4511,713.5,575
4512,675.7,526.4
4513,567.7,373.9
4514,564.1,370.9
4515,563,370.1
4516,566.3,372.5
4517,563.2,370.2
4518,829.9,725.6
4519,944,825.6
4520,1265.4,1193.8
4521,1302.4,1220.4
4522,1063.7,880.5
4523,1020.3,810.5
4524,943.1,718.7
4525,997.8,776.1
4526,893.3,625.8
4527,988,768
4528,804.3,556.8
4529,1177.9,1136.9
4530,1254.4,1275.4
4531,1215.4,1232.1
4532,1034.9,992
4533,928.4,853.5
4534,897.5,815.4
4535,967.8,920.2
4536,710,572.2
4537,665.8,509.6
4538,561.1,368.5
4539,560.7,368.2
4540,564.2,371
4541,564.2,371.1
4542,585.3,388.6
4543,794.5,612.4
4544,951.8,750.7
4545,1826.3,1936.4
4546,1796.9,1882.3
4547,1587.3,1583
4548,1120.6,956.9
4549,1063.5,864.7
4550,1066.1,864.4
4551,1198.9,1057.4
4552,998.9,821.3
4553,1178.4,1135.5
4554,1332.7,1379.5
4555,1038.1,980.5
4556,790.8,642.3
4557,673,482.3
4558,812.7,678.5
4559,754,606.3
4560,771.6,638.1
4561,605.7,410.7
4562,588.3,389.3
4563,585,386.8
4564,583.7,385.9
4565,582.1,384.8
4566,607.8,405.8
4567,751.6,544.6
4568,1172.9,1044.5
4569,1387.2,1316.4
4570,1092.3,900
4571,1073.6,867.8
4572,1177,1031.6
4573,1088.6,899.2
4574,1198.9,1043.5
4575,929.5,679.5
4576,869.2,640.3
4577,975.7,857
4578,976.8,891.8
4579,1128.9,1109.2
4580,1216,1238
4581,1159.7,1168.4
4582,1493.3,1631.9
4583,1115.9,1118.2
4584,937.3,881.2
4585,1064.2,1058.3
4586,750.8,628.3
4587,718.2,580.2
4588,583,393.2
4589,572.5,377.4
4590,598.3,398.6
4591,699.3,477.4
4592,984.3,783.8
4593,1143.3,978.4
4594,1364,1270
4595,1097.1,892.9
4596,926,676.1
4597,1130.8,948.8
4598,1000.3,767.4
4599,882.5,615.6
4600,902.5,685.1
4601,1069.1,981
4602,955.8,850.3
4603,1037.8,974.3
4604,821.3,675.6
4605,664.7,456.6
4606,1286.8,1319.2
4607,1517.1,1646.9
4608,845,734.8
4609,858.4,757.4
4610,768.5,635.9
4611,768.3,635.8
4612,770.9,637.2
4613,717.7,566
4614,611.2,408.4
4615,980.7,862.9
4616,934.2,726.3
4617,1305.1,1217.8
4618,1169,1021.1
4619,1047.9,848.9
4620,1089.1,925.4
4621,1091.4,926.1
4622,840.8,584
4623,852.2,619.5
4624,936.5,772.6
4625,818.5,655.1
4626,959.5,871.9
4627,1094.5,1060.5
4628,667.9,478.2
4629,791.4,654.3
4630,1053,1022.4
4631,958.3,898.6
4632,968.3,923.3
4633,760.2,637.6
4634,731.3,601.9
4635,571.1,384
4636,558.2,366.4
4637,552.9,362.4
4638,550.2,361.6
4639,574.8,381.9
4640,610.3,408
4641,684,491
4642,762.4,593.8
4643,786.7,631.5
4644,820.1,684.1
4645,768,615.4
4646,620.1,414.8
4647,622.9,416.5
4648,749.3,593.2
4649,791.1,661.4
4650,821.6,704.9
4651,939.8,864
4652,906.2,819.3
4653,917.7,835.7
4654,792.3,655.1
4655,1007,954.7
4656,1051.3,1023.1
4657,827.5,713.5
4658,764.2,629.3
4659,708.1,554.9
4660,578.5,381.8
4661,569.8,375.4
4662,563,370.6
4663,569.9,376.2
4664,594.9,395.2
4665,732.7,583.5
4666,627.8,429.5
4667,619.7,415.9
4668,791.1,653.9
4669,1143.1,1148.9
4670,1388.6,1486.1
4671,1250.5,1299
4672,890.6,807.6
4673,633.6,459.9
4674,747.3,620.9
4675,918.9,857.6
4676,848.7,760.5
4677,1159.1,1188.6
4678,952.1,899.1
4679,831.4,733.8
4680,565.7,372.4
4681,566.1,372.7
4682,563.8,370.6
4683,692.4,549.4
4684,741.6,615.4
4685,741.8,615.5
4686,743.5,607.5
4687,786.5,612.2
4688,964.2,786.4
4689,1465.1,1457.3
4690,1386.9,1337.7
4691,867.8,613.7
4692,842.5,594.3
4693,992.3,790.1
4694,968.1,752
4695,841,584.3
4696,774.2,532.6
4697,849.2,697.8
4698,951.5,866
4699,1078.3,1049.2
4700,1292.5,1350.2
4701,1356.9,1443.3
4702,1046.7,1020.3
4703,819.1,710.5
4704,862.3,777.3
4705,765,641.2
4706,744.6,615.6
4707,623.1,446.5
4708,576,380
4709,574.3,378.8
4710,592.8,394.3
4711,829.7,658.3
4712,1027.4,862.8
4713,1327.4,1258.4
4714,1108.7,948.8
4715,957.2,732.7
4716,836.1,580.5
4717,897,654.7
4718,1088.7,916.8
4719,1321.8,1248.1
4720,900.2,705.6
4721,862.6,716
4722,1049.5,1003.5
4723,972.3,904.7
4724,770.4,626.6
4725,788.9,652.1
4726,1059.1,1029.7
4727,1027.5,990.4
4728,773.4,646.2
4729,685.9,525.7
4730,581,383.7
4731,577.8,381.3
4732,580.5,383.5
4733,580,383.2
4734,601,400.6
4735,694,473.3
4736,896.4,681
4737,1209.5,1091.3
4738,1240.5,1121.2
4739,1014.3,802.8
4740,1043.6,862.9
4741,852.5,592.7
4742,988,777.3
4743,1426.2,1391.3
4744,1119.8,1006.8
4745,1012.7,920.2
4746,1111,1084.6
4747,965.2,890.8
4748,702.6,532
4749,620.4,422.7
4750,683.4,517.2
4751,993.7,952.2
4752,722.9,587.6
4753,567.4,373.5
4754,564.6,371.1
4755,567.5,373.4
4756,570.3,375.6
4757,571.8,376.9
4758,599,399
4759,704.8,489.5
4760,986.7,805
4761,1139.8,998
4762,1167.8,1024.3
4763,1305.7,1208.7
4764,1262.4,1167.5
4765,1049.7,866.6
4766,1129.5,974.6
4767,1258,1162.1
4768,958.4,788.3
4769,1090.5,1026
4770,1450.3,1548.9
4771,1041.7,991.8
4772,914.4,818.5
4773,802.7,659.4
4774,908.2,806.1
4775,728.8,566.6
4776,831.2,719.1
4777,763.1,629.7
4778,598.6,405.1
4779,584.2,386.2
4780,588.8,389.8
4781,586.1,387.8
4782,604,402.9
4783,729.7,527.3
4784,1054.7,910.9
4785,1260,1173
4786,1085.8,926.8
