Time_Index,Load_HSC_Tonne_z1,Load_HSC_Tonee_z2,Load_HSC_Tonne_z3
6634,52.83019883,98.19645445,28.07319338
6635,50.94245208,96.09568082,27.24588152
6636,49.82804367,94.85551445,26.75748795
6637,48.46213608,93.33546791,26.15887395
6638,48.12858633,92.964278,26.01269457
6639,47.98260125,92.80181882,25.94871605
6640,49.2426035,94.20400891,26.50091662
6641,50.59973958,95.714294,27.09568648
6642,51.97564242,97.24546373,27.6986809
6643,53.63272292,99.08954127,28.42490248
6644,53.4484245,98.88444518,28.344133
6645,51.01340067,96.17463573,27.27697495
6646,44.50347442,88.93008218,24.42397605
6647,38.03011875,81.72622618,21.58700433
6648,36.09290458,79.57040273,20.73801314
6649,36.76298992,80.31610536,21.03168048
6650,37.3173605,80.93303518,21.27463543
6651,39.48398358,83.34415573,22.2241659
6652,45.29390908,89.80971527,24.77038695
6653,56.65319683,102.4508673,29.74863619
6654,63.88188317,110.4952909,32.91663433
6655,62.96233267,109.4719716,32.51363795
6656,59.32968475,105.4293895,30.92161676
6657,56.75807983,102.567586,29.79460152
6658,53.66969142,99.13068145,28.44110405
6659,51.80050925,97.05056727,27.62192814
6660,50.513023,95.61779182,27.05768262
6661,49.13152083,94.08039082,26.45223424
6662,48.45753167,93.33034391,26.15685605
6663,48.69558175,93.59525727,26.26118238
6664,49.85075458,94.88078818,26.76744105
6665,51.53783533,96.75825136,27.50681038
6666,53.08888833,98.48433636,28.186565
6667,54.67760083,100.2523307,28.88282405
6668,54.44656975,99.99522845,28.78157381
6669,51.99225058,97.26394609,27.70595948
6670,45.23682542,89.74618982,24.74536976
6671,38.53463842,82.28767955,21.8081119
6672,34.90950817,78.25346336,20.21938538
6673,35.65283075,79.08066782,20.54514919
6674,35.98960942,79.455451,20.69274367
6675,38.14874767,81.85824209,21.6389939
6676,43.85307683,88.20628909,24.13893695
6677,54.63951967,100.2099522,28.86613481
6678,60.94441358,107.226336,31.62927757
6679,60.13210808,106.3223641,31.27328171
6680,56.50415258,102.2850038,29.683317
6681,54.05392225,99.55827173,28.60949462
6682,51.22951467,96.41513755,27.37168771
6683,49.28669342,94.25307427,26.52023919
6684,48.0572325,92.88487209,25.98142348
6685,47.09083575,91.80942018,25.55789662
6686,46.69688633,91.37101464,25.38524681
6687,46.7126035,91.38850536,25.3921349
6688,47.866159,92.67223645,25.89768481
6689,49.19631508,94.152497,26.48063057
6690,50.65612517,95.77704255,27.12039767
6691,52.387009,97.70325191,27.87896381
6692,52.19968567,97.49478973,27.79686871
6693,50.0305605,95.08088473,26.84624167
6694,43.60002925,87.92468573,24.0280379
6695,37.09802267,80.68894564,21.17850981
6696,35.39955183,78.79880709,20.43414881
6697,36.063806,79.53802045,20.72526062
6698,36.62544983,80.16304427,20.9714031
6699,38.74304542,82.51960464,21.89944705
6700,44.21510108,88.60916673,24.29759538
6701,54.98659775,100.5961971,29.01824305
6702,63.60214858,110.183989,32.79403962
6703,62.86208058,109.3604065,32.4697021
6704,59.10054517,105.1743921,30.82119552
6705,56.40522675,102.1749145,29.63996243
6706,53.21870675,98.62880445,28.24345838
6707,50.84214767,95.98405718,27.20192267
6708,49.50014025,94.490608,26.61378305
6709,48.567266,93.45246145,26.20494752
6710,47.88174658,92.689583,25.90451614
6711,48.03636858,92.86165373,25.97227981
6712,49.05447333,93.99464882,26.4184679
6713,50.42143742,95.515871,27.0175449
6714,52.0264505,97.30200536,27.72094776
6715,54.01203383,99.51165627,28.59113686
6716,53.6462215,99.10456309,28.43081829
6717,51.58485433,96.81057627,27.52741657
6718,44.55497275,88.987392,24.44654538
6719,37.54601983,81.187498,21.37484619
6720,36.41736417,79.93147673,20.88020876
6721,36.864818,80.42942445,21.07630705
6722,37.5980145,81.24536018,21.3976331
6723,39.61154483,83.48611191,22.2800701
6724,45.39491317,89.92211736,24.81465233
6725,56.60587408,102.3982043,29.72789681
6726,65.14915758,111.9055737,33.47202195
6727,64.5378035,111.22523,33.20409381
6728,61.03568167,107.3279035,31.66927614
6729,57.98782392,103.9361034,30.33354138
6730,54.69791258,100.2749346,28.89172576
6731,52.34519317,97.65671727,27.86063786
6732,50.83425442,95.97527327,27.19846348
6733,49.88973175,94.92416382,26.78452295
6734,49.13307258,94.08211773,26.45291433
6735,49.39938967,94.378488,26.56962876
6736,50.56459533,95.67518391,27.08028438
6737,52.01455275,97.288765,27.71573352
6738,53.79984733,99.27552509,28.49814533
6739,55.76979367,101.4677745,29.36148152
6740,55.23151308,100.8687504,29.1255781
6741,53.14416608,98.54585209,28.21079067
6742,45.68637775,90.24647291,24.94238776
6743,38.46839742,82.21396345,21.77908157
6744,37.26879717,80.87899155,21.25335238
6745,38.03383192,81.73035836,21.58863162
6746,38.55692425,82.31248027,21.81787876
6747,40.80933533,84.81906973,22.80500614
6748,47.072048,91.78851218,25.54966276
6749,58.90723192,104.959264,30.73647529
6750,66.99606017,113.9608943,34.28143376
6751,66.27463858,113.1580623,33.96526814
6752,62.6263815,109.0981094,32.36640614
6753,59.43545175,105.547092,30.96796957
6754,56.18598158,101.9309281,29.54387738
6755,53.81012883,99.28696691,28.50265124
6756,52.45297617,97.77666327,27.90787419
6757,51.4205195,96.62769673,27.45539624
6758,50.83011933,95.97067155,27.19665124
6759,51.11031275,96.282484,27.31944705
6760,52.43921817,97.76135273,27.90184467
6761,53.95238908,99.44528082,28.56499733
6762,55.71735017,101.4094129,29.33849795
6763,57.72194883,103.640225,30.21702062
6764,57.17214258,103.0283746,29.97606605
6765,54.78541125,100.3723073,28.93007233
6766,47.07264508,91.78917673,25.54992448
6767,39.55782783,83.426333,22.25652843
6768,38.190309,81.90449345,21.65720829
6769,38.70275692,82.47476973,21.88179043
6770,39.52367967,83.38833136,22.24156286
6771,41.75717242,85.87386755,23.22039919
6772,48.4154225,93.28348282,26.13840157
6773,61.10889933,107.4093835,31.70136405
6774,69.84742825,117.1340313,35.53105619
6775,69.23025783,116.4472149,35.260579
6776,65.3066595,112.0808494,33.54104771
6777,61.85936692,108.2445393,32.03025919
6778,58.39052483,104.3842479,30.51002652
6779,55.90860608,101.6222515,29.42231657
6780,54.32626417,99.86134664,28.72884948
6781,53.00763317,98.39391182,28.15095462
6782,52.20322742,97.49873109,27.7984209
6783,52.58079267,97.91890355,27.96389024
6784,53.80282708,99.27884118,28.49945124
6785,55.58070575,101.2573485,29.27861305
6786,57.63167525,103.5397643,30.1774579
6787,59.776446,105.9265665,31.11741152
6788,59.17727008,105.2597753,30.85482052
6789,56.74361417,102.551488,29.7882619
6790,48.53665342,93.41839436,26.19153148
6791,40.60798917,84.59500218,22.71676543
6792,41.45229958,85.53459064,23.08678752
6793,42.66577492,86.88500336,23.61859757
6794,42.97883283,87.233389,23.75579633
6795,45.70301967,90.26499282,24.94968114
6796,53.17692375,98.58230636,28.22514681
6797,67.20546558,114.1939305,34.37320643
6798,75.6055675,123.5419607,38.05458171
6799,74.41757433,122.2199058,37.53393938
6800,70.46639025,117.8228415,35.80231852
6801,66.92906567,113.8863395,34.25207314
6802,63.338831,109.8909568,32.67863971
6803,60.8972485,107.1738485,31.60860729
6804,59.40441108,105.5125485,30.95436586
6805,58.08502633,104.0442748,30.37614067
6806,57.77277883,103.6967911,30.2392971
6807,58.14680608,104.1130263,30.4032159
6808,59.83262975,105.9890905,31.14203424
6809,61.88222017,108.2699715,32.04027471
6810,63.70554117,110.2990492,32.83935176
6811,65.50967992,112.30678,33.63002219
6812,64.93078983,111.6625638,33.37632152
6813,61.58758958,107.9420926,31.91115181
6814,52.6786695,98.02782545,28.0067851
6815,44.289414,88.69186564,24.33016329
6816,44.46614583,88.88854118,24.40761667
6817,45.55253908,90.09753091,24.88373243
6818,46.38546525,91.02445045,25.24876538
6819,49.46988942,94.45694345,26.60052552
6820,57.34501267,103.2207526,30.051827
6821,71.81676983,119.3256077,36.39412733
6822,81.53800433,130.1438567,40.65449381
6823,80.56177708,129.0574649,40.22665862
6824,76.95626025,125.0450755,38.64652776
6825,72.83970392,120.463977,36.8424319
6826,68.92871417,116.1116429,35.12842643
6827,66.2174435,113.0944128,33.94020214
6828,64.58532908,111.2781188,33.22492205
6829,63.257996,109.8009998,32.64321348
6830,62.83324867,109.3283209,32.45706643
6831,63.62176717,110.2058215,32.80263752
6832,65.51745967,112.3154377,33.63343167
6833,67.78539242,114.8393005,34.62736148
6834,69.74593525,117.0210851,35.48657652
6835,71.20628692,118.6462335,36.12658095
6836,70.25627892,117.5890197,35.71023652
6837,66.31282533,113.2005583,33.98200362
6838,56.17696692,101.9208961,29.53992667
6839,47.42064942,92.17645236,25.70243862
6840,46.6071205,91.27111891,25.34590662
6841,48.1088325,92.942295,26.00403738
6842,48.63338367,93.52604036,26.23392386
6843,52.00202625,97.27482491,27.71024371
6844,60.26950108,106.4752615,31.33349471
6845,75.73631175,123.6874591,38.11188086
6846,85.75404767,134.8356689,42.50219014
6847,84.46810475,133.4046108,41.93862095
6848,80.814738,129.3389717,40.33751967
6849,76.53288833,124.5739271,38.46098343
6850,72.42576042,120.0033212,36.66101967
6851,69.519834,116.7694689,35.38748681
6852,67.69831633,114.742398,34.58920005
6853,66.84086517,113.7881858,34.21341895
6854,66.77956425,113.7199673,34.18655362
6855,67.45101233,114.4671865,34.48081819
6856,69.44896567,116.6906034,35.35642852
6857,71.69614308,119.1913685,36.34126219
6858,73.25514292,120.9262972,37.02449957
6859,74.77605033,122.6188348,37.69104281
6860,73.81703342,121.5515955,37.27075014
6861,69.50370792,116.7515231,35.38041952
6862,58.69286717,104.7207088,30.64252914
6863,49.4854155,94.47422155,26.60732986
6864,49.11104325,94.05760245,26.4432599
6865,50.56708483,95.67795427,27.08137538
6866,51.36956925,96.57099682,27.43306714
6867,54.83983617,100.4328738,28.95392424
6868,62.75077858,109.2365444,32.42092362
6869,77.68468942,125.8557058,38.96576448
6870,89.73618483,139.2671793,44.24737629
6871,88.64064558,138.0480114,43.76725219
6872,85.76561708,134.8485439,42.50726048
6873,81.19295758,129.7598724,40.50327581
6874,76.95690275,125.0457905,38.64680933
6875,73.73352008,121.4586579,37.2341501
6876,72.04874458,119.5837601,36.4957911
6877,71.25069417,118.6956519,36.14604262
6878,71.22432275,118.6663046,36.13448524
6879,72.07592692,119.6140099,36.50770386
6880,74.16624325,121.9402127,37.42379262
6881,76.37331033,124.3963412,38.39104781
6882,77.72060775,125.8956774,38.98150581
6883,78.74385783,127.0343985,39.4299489
6884,77.38979458,125.5275329,38.83652576
6885,72.63422008,120.2353049,36.75237786
6886,60.97000367,107.2548139,31.64049252
6887,51.95316325,97.22044782,27.68882933
6888,49.31690042,94.28669,26.53347752
6889,50.74385942,95.87467745,27.15884752
6890,51.51399883,96.73172491,27.4963639
6891,55.00971558,100.6219237,29.02837452
6892,63.1081735,109.6342703,32.57755324
6893,78.30108383,126.5416586,39.23590157
6894,90.05336158,139.6201485,44.38638014
6895,88.76055042,138.1814471,43.8198009
6896,85.99430875,135.1030427,42.60748543
6897,81.35039875,129.9350803,40.57227495
6898,76.98046467,125.0720112,38.65713538
6899,74.1007595,121.8673393,37.39509414
6900,72.33462692,119.9019035,36.6210801
6901,71.30773675,118.7591315,36.17104171
6902,71.18155133,118.6187065,36.11574052
6903,72.12448892,119.668052,36.52898633
6904,74.35673283,122.1521985,37.50727538
6905,76.7678105,124.8353596,38.56393895
6906,78.09730883,126.3148882,39.14659643
6907,78.95341458,127.2676031,39.5217879
6908,77.70127667,125.8741649,38.9730339
6909,72.81555542,120.4371035,36.83184876
6910,61.29124975,107.6123116,31.78127976
6911,52.26073117,97.562724,27.8236221
6912,47.91523125,92.72684636,25.9191909
6913,49.54705992,94.54282236,26.63434576
6914,49.90215192,94.93798555,26.78996614
6915,53.23716125,98.64934155,28.25154614
6916,61.35813425,107.6867439,31.81059214
6917,76.44483458,124.4759367,38.42239357
6918,87.23012592,136.4783185,43.14908681
6919,85.61762308,134.6838492,42.44240157
6920,82.61008342,131.336917,41.12433638
6921,78.26984742,126.5068973,39.2222121
6922,74.13569542,121.9062176,37.4104049
6923,71.466404,118.9357041,36.24057824
6924,69.70200125,116.9721934,35.46732229
6925,68.64387392,115.7946592,35.00359414
6926,68.77004942,115.9350733,35.058891
6927,69.56834717,116.8234567,35.4087479
6928,71.81863942,119.3276883,36.39494667
6929,74.21724308,121.9969677,37.44614348
6930,75.75399417,123.7071369,38.11963024
6931,76.66838742,124.7247169,38.52036643
6932,75.61195317,123.5490669,38.05738024
6933,70.9235485,118.3315888,36.00266986
6934,60.01479192,106.1918092,31.22186752
6935,51.03000558,96.19311445,27.28425214
6936,46.62967733,91.29622127,25.35579224
6937,48.12032958,92.95508955,26.009076
6938,48.59603358,93.48447536,26.217555
6939,51.94101175,97.20692509,27.6835039
6940,60.16779383,106.3620768,31.28892114
6941,75.70906642,123.6571392,38.09994052
6942,86.25449742,135.392593,42.72151405
6943,84.54260842,133.487522,41.97127248
6944,80.76686383,129.2856952,40.31653867
6945,76.64768075,124.7016735,38.51129167
6946,72.31987517,119.885487,36.61461505
6947,69.75767525,117.03415,35.49172162
6948,68.00034842,115.0785136,34.72156671
6949,66.39354792,113.2903901,34.01738052
6950,65.94833233,112.7949332,33.82226319
6951,66.89456467,113.8479452,34.23695295
6952,69.21038817,116.425103,35.25187105
6953,71.78134833,119.286189,36.37860371
6954,73.708549,121.4308689,37.22320643
6955,74.93311675,122.7936257,37.75987771
6956,74.07726242,121.8411905,37.38479643
6957,69.71395692,116.9854981,35.4725619
6958,59.24571417,105.3359431,30.88481638
6959,49.80671308,94.83177664,26.74813971
6960,46.71629975,91.39261882,25.39375481
6961,48.64496958,93.53893373,26.23900143
6962,48.61383925,93.50429036,26.22535843
6963,51.95439183,97.22181509,27.68936776
6964,60.60505842,106.8486855,31.48055395
6965,76.90751867,124.9908335,38.62516657
6966,86.70334942,135.8920967,42.9182251
6967,84.81124892,133.7864779,42.08900514
6968,80.66881483,129.1765815,40.27356833
6969,76.7701835,124.8380005,38.56497895
6970,72.54909933,120.1405785,36.71507338
6971,69.72844408,117.0016201,35.47891095
6972,68.143271,115.2375646,34.78420305
6973,66.74837508,113.6852585,34.17288486
6974,66.655989,113.5824469,34.13239633
6975,67.10112175,114.0778117,34.32747738
6976,69.48280617,116.7282626,35.37125924
6977,71.92430783,119.445281,36.44125624
6978,73.6196465,121.331934,37.18424462
6979,75.23610158,123.1308016,37.89266195
6980,74.46713267,122.2750566,37.55565848
6981,70.041245,117.3497198,35.6159971
6982,59.55753408,105.682951,31.02147257
6983,49.94751258,94.98846509,26.80984562
6984,45.99402667,90.58883918,25.077216
6985,47.186158,91.91549927,25.5996719
6986,48.05392683,92.88119336,25.97997476
6987,51.19198342,96.373371,27.35523952
6988,58.99223558,105.0538601,30.77372848
6989,73.36974483,121.0538315,37.07472429
6990,83.36409767,132.1760195,41.45478586
6991,82.21466667,130.8968785,40.95104352
6992,79.06525508,127.3920645,39.57080243
6993,75.04928917,122.9229079,37.81079071
6994,71.1011195,118.5291982,36.08049095
6995,68.38586667,115.5075365,34.89052152
6996,66.89624192,113.8498118,34.23768805
6997,65.60798692,112.4161807,33.67310562
6998,65.35250475,112.1318681,33.56113957
6999,66.08227533,112.9439913,33.88096419
7000,68.15029308,115.2453791,34.78728052
7001,70.52537933,117.8884873,35.82817071
7002,72.12140083,119.6646155,36.52763295
7003,73.07088933,120.7212512,36.94374976
7004,72.12347183,119.6669202,36.52854062
7005,67.81185417,114.8687483,34.63895843
7006,57.35084808,103.2272465,30.05438438
7007,48.95393142,93.882761,26.37440505
7008,46.63036133,91.29698245,25.356092
7009,48.08543683,92.91625918,25.99378414
7010,48.56699333,93.452158,26.204828
7011,52.06210075,97.34167864,27.73657157
7012,60.32699583,106.5392444,31.358692
7013,75.0981375,122.9772686,37.83219867
7014,84.56503617,133.5124807,41.98110152
7015,83.48280058,132.3081178,41.50680781
7016,80.3302085,128.7997645,40.12517286
7017,75.969828,123.947327,38.21422024
7018,72.05546375,119.5912375,36.49873581
7019,69.33805133,116.5671726,35.3078199
7020,67.80465042,114.8607316,34.63580138
7021,66.85146408,113.7999808,34.21806395
7022,67.06774125,114.0406644,34.31284824
7023,67.563838,114.5927442,34.53026443
7024,69.600295,116.8590098,35.42274914
7025,71.83334808,119.3440567,36.40139281
7026,73.05816567,120.7070915,36.93817357
7027,74.17229125,121.9469432,37.42644319
7028,73.23233675,120.9009174,37.01450467
7029,68.63432892,115.784037,34.999411
7030,57.9792505,103.9265625,30.32978405
7031,49.52417183,94.51735145,26.624315
7032,45.96403767,90.555466,25.06407324
7033,47.25049842,91.98710027,25.62786933
7034,48.05272875,92.87986009,25.97944967
7035,51.29996383,96.49353673,27.40256233
7036,58.89900075,104.950104,30.73286795
7037,73.00023783,120.6426268,36.91278652
7038,84.538179,133.4825927,41.96933124
7039,83.55260567,132.3858002,41.53740014
7040,80.47939467,128.9657858,40.19055424
7041,76.04557017,124.0316165,38.24741448
7042,71.92809958,119.4495006,36.442918
7043,68.88461608,116.0625685,35.10910029
7044,67.13109633,114.1111689,34.34061386
7045,66.3880665,113.2842902,34.01497833
7046,66.26799867,113.1506729,33.96235814
7047,67.01536625,113.9823789,34.28989471
7048,68.7692,115.934128,35.05851876
7049,70.9271135,118.3355561,36.00423219
7050,72.38307558,119.9558195,36.6423129
7051,73.70043575,121.4218401,37.21965081
7052,72.56523442,120.1585344,36.72214467
7053,68.356666,115.4750406,34.87772419
7054,57.47831925,103.3691025,30.1102491
7055,48.77705458,93.68592409,26.29688814
7056,45.61739433,90.16970491,24.91215548
7057,46.87292217,91.56691564,25.46239519
7058,47.7083555,92.49662527,25.82852686
7059,50.97335792,96.13007427,27.2594261
7060,59.1611,105.2417805,30.8477339
7061,74.73346517,122.571444,37.67237967
7062,86.69777025,135.8858879,42.91578
7063,85.47759817,134.5280228,42.38103514
7064,81.32450608,129.9062657,40.56092743
7065,76.93901375,125.0258826,38.63896938
7066,72.42123258,119.9982824,36.65903533
7067,69.45113683,116.6930195,35.35738005
7068,67.49902408,114.5206163,34.50185952
7069,66.05359725,112.9120769,33.8683959
7070,65.42956633,112.2176259,33.5949121
7071,66.10221108,112.9661767,33.88970114
7072,68.03883883,115.1213475,34.73843529
7073,70.29236408,117.629177,35.72605095
7074,72.17813942,119.7277568,36.55249886
7075,73.82331383,121.5585846,37.27350257
7076,72.94979108,120.5864873,36.890678
7077,68.87152042,116.047995,35.10336105
7078,58.1918655,104.1631705,30.42296333
7079,48.66117767,93.55697082,26.24610467
7080,46.05184342,90.65318036,25.10255443
7081,47.70568283,92.493651,25.82735557
7082,47.91370558,92.72514855,25.91852229
7083,51.19129692,96.372607,27.35493862
7084,59.40745875,105.5159401,30.95570152
7085,74.99867308,122.8665799,37.78860805
7086,85.72579842,134.8042318,42.48980981
7087,84.0699035,132.9614737,41.76410786
7088,80.10452917,128.5486178,40.0262681
7089,76.03862333,124.0238856,38.24437
7090,71.76675308,119.2699467,36.37220733
7091,68.99863142,116.1894501,35.1590679
7092,67.348137,114.3527019,34.43573271
7093,65.88746767,112.7272001,33.79558905
7094,65.66148758,112.4757187,33.69655243
7095,66.2065055,113.0822405,33.93540852
7096,68.36425508,115.4834862,34.88105019
7097,70.7225865,118.1079487,35.91459748
7098,72.42078942,119.9977892,36.6588411
7099,73.90500008,121.649489,37.30930186
7100,73.12602725,120.7826112,36.96791419
7101,68.87224333,116.0487995,35.10367786
7102,58.50225,104.508581,30.55899048
7103,49.136384,94.08580282,26.45436557
7104,46.06236508,90.66488936,25.10716552
7105,47.30642442,92.04933736,25.6523791
7106,47.85987225,92.66524027,25.89492962
7107,50.93595658,96.08845227,27.24303481
7108,59.1187545,105.1946564,30.82917581
7109,74.342166,122.1359878,37.50089138
7110,84.82174942,133.7981634,42.09360705
7111,83.612658,132.4526293,41.56371833
7112,79.93551308,128.3605287,39.95219614
7113,75.684111,123.6293676,38.08900371
7114,71.57469342,119.0562136,36.28803648
7115,68.66939533,115.8230606,35.014779
7116,67.06593783,114.0386574,34.31205786
7117,65.57084975,112.3748528,33.6568301
7118,65.23744983,112.0038295,33.51071633
7119,65.88890875,112.7288038,33.79622057
7120,67.96719433,115.0416182,34.70703681
7121,70.371212,117.7169225,35.76060633
7122,72.37458058,119.9463658,36.6385899
7123,73.92233975,121.6687854,37.316901
7124,72.90736842,120.5392773,36.87208614
7125,68.84509458,116.0185871,35.09177981
7126,58.23683542,104.2132151,30.44267157
7127,49.010793,93.94603927,26.39932486
7128,44.7177335,89.16851982,24.51787586
7129,45.90499808,90.489764,25.0381989
7130,46.64027725,91.30801736,25.36043767
7131,49.8820445,94.915609,26.781154
7132,58.29794992,104.2812263,30.46945524
7133,73.21201192,120.878299,37.00559724
7134,82.12535975,130.7974935,40.91190443
7135,81.39015208,129.9793197,40.589697
7136,77.636847,125.8024645,38.94479738
7137,73.25059308,120.9212339,37.02250557
7138,69.5210385,116.7708095,35.38801471
7139,66.72609992,113.6604697,34.16312271
7140,65.16181767,111.9196625,33.47757029
7141,63.84477217,110.4539921,32.90037029
7142,63.69843717,110.2911435,32.83623843
7143,64.31141908,110.9732987,33.10488
7144,66.20202658,113.0772561,33.93344562
7145,68.34488492,115.4619302,34.8725611
7146,70.3023705,117.6403126,35.73043633
7147,71.910078,119.4294455,36.43501995
7148,70.93645767,118.3459547,36.00832733
7149,66.96089383,113.9217595,34.26602195
7150,56.626392,102.4210376,29.73688886
7151,47.77501058,92.57080218,25.85773871
7152,44.02974192,88.40289027,24.21636105
7153,45.17500275,89.67739064,24.71827576
7154,46.03153692,90.63058227,25.093655
7155,49.20413033,94.16119418,26.48405567
7156,57.25422783,103.1197229,30.01204019
7157,72.27712192,119.8379092,36.59587829
7158,82.2382435,130.9231159,40.96137614
7159,81.190573,129.7572187,40.50223076
7160,77.14347308,125.2534146,38.72857443
7161,73.00720192,120.6503767,36.91583852
7162,68.90299367,116.0830199,35.11715433
7163,66.18856625,113.0622768,33.92754662
7164,64.37370042,111.0426084,33.132175
7165,63.04453867,109.5634545,32.54966505
7166,62.49196242,108.9485215,32.30749648
7167,63.24262683,109.7838963,32.6364779
7168,64.95275508,111.6870078,33.38594786
7169,67.28143192,114.2784694,34.40649895
7170,69.137654,116.344161,35.21999505
7171,70.9028415,118.3085451,35.9935949
7172,70.098161,117.4130585,35.64094071
7173,66.24548142,113.1256147,33.95248986
7174,56.12272133,101.8605291,29.51615338
7175,47.077569,91.79465627,25.55208238
7176,42.45110017,86.64610318,23.52451557
7177,43.57059583,87.89193082,24.01513862
7178,44.4011485,88.81620909,24.37913133
7179,47.47599067,92.23803873,25.72669214
7180,55.4938955,101.160742,29.24056814
7181,70.38603375,117.733417,35.76710205
7182,80.02000583,128.4545563,39.98922543
7183,79.21406292,127.5576649,39.636018
7184,74.75985875,122.600816,37.68394676
7185,70.63294458,118.008191,35.87531157
7186,66.63863908,113.5631392,34.12479267
7187,63.67648025,110.2667089,32.82661576
7188,61.78140783,108.1577827,31.99609333
7189,60.79586417,107.0610232,31.56417524
7190,60.30642767,106.5163551,31.3496779
7191,60.821736,107.0898145,31.57551367
7192,62.38053725,108.8245223,32.258664
7193,64.34262792,111.0080295,33.11855738
7194,66.28963125,113.1747467,33.97183871
7195,68.46836008,115.5993391,34.92667457
7196,67.73595017,114.7842788,34.60569324
7197,64.33231875,110.9965569,33.11403933
7198,54.39579025,99.93871855,28.75931952
7199,45.24838308,89.75905173,24.750435
7200,43.44002683,87.74662745,23.95791624
7201,44.60376567,89.04169109,24.46792905
7202,45.43591583,89.967747,24.8326219
7203,48.44687467,93.31848427,26.15218557
7204,56.0275685,101.7546385,29.47445229
7205,70.50312308,117.8637195,35.81841686
7206,82.12811058,130.8005548,40.91311
7207,81.21453933,129.7838895,40.51273405
7208,77.07757517,125.1800804,38.69969443
7209,72.89981875,120.5308756,36.86877748
7210,68.68072467,115.8356685,35.0197441
7211,65.42729683,112.2151003,33.59391748
7212,63.64397617,110.2305368,32.81237071
7213,62.63549592,109.1082524,32.37040057
7214,62.00086458,108.4020045,32.09227105
7215,62.57977175,109.0462398,32.34597924
7216,64.25486367,110.9103612,33.08009438
7217,66.20753308,113.083384,33.93585886
7218,68.147024,115.2417411,34.78584781
7219,70.19536733,117.5212345,35.68354181
7220,69.22790433,116.4445958,35.25954757
7221,65.72449375,112.5458351,33.72416514
7222,55.41362,101.0714076,29.20538714
7223,46.13673958,90.74765691,25.13976048
7224,44.7720515,89.22896745,24.5416809
7225,45.82790283,90.40396873,25.00441162
7226,46.77024108,91.45264718,25.41739481
7227,49.78326267,94.80568,26.73786252
7228,57.88754442,103.8245075,30.28959352
7229,73.32364608,121.0025307,37.05452133
7230,85.15079375,134.1643394,42.2378119
7231,84.23759117,133.1480845,41.83759757
7232,80.070534,128.5107864,40.01136952
7233,75.56865392,123.5008815,38.03840419
7234,71.13797267,118.5702101,36.096642
7235,67.91225825,114.9804827,34.68296086
7236,65.9556595,112.8030872,33.82547438
7237,64.80216842,111.5194278,33.31995267
7238,64.12089842,110.7612784,33.02138362
7239,64.69989292,111.4056108,33.27513005
7240,66.40006292,113.2976404,34.02023581
7241,68.56235117,115.7039368,34.96786648
7242,70.551279,117.9173097,35.83952138
7243,72.6656925,120.2703289,36.76617076
7244,71.6660415,119.1578701,36.3280701
7245,67.98310742,115.0593271,34.71401081
7246,57.15259242,103.0066183,29.96749814
7247,47.56854108,92.34103318,25.76725271
7248,46.25568408,90.88002391,25.19188833
7249,47.3973755,92.15055209,25.69223876
7250,48.245203,93.09405455,26.06380224
7251,51.32123725,96.51721073,27.41188543
7252,59.67652633,105.8153712,31.07362133
7253,76.14743608,124.1449777,38.29205762
7254,87.96179392,137.2925532,43.469743
7255,87.06569933,136.2953368,43.07702629
7256,82.51138933,131.2270855,41.08108329
7257,78.09777067,126.3154021,39.14679881
7258,73.796813,121.5290933,37.26188848
7259,70.40841742,117.7583266,35.77691176
7260,68.530861,115.6688931,34.95406581
7261,67.12950342,114.1093961,34.33991571
7262,66.51513,113.4256924,34.07066433
7263,67.05454625,114.0259803,34.30706548
7264,68.85515975,116.0297881,35.0961909
7265,70.8660735,118.2676279,35.97748119
7266,72.89648958,120.5271708,36.86731843
7267,75.05167192,122.9255595,37.81183495
7268,74.00193475,121.7573624,37.35178381
7269,70.15800617,117.4796571,35.6671681
7270,59.11966458,105.1956692,30.82957467
7271,49.13444808,94.08364845,26.45351714
7272,48.11912333,92.95374718,26.00854738
7273,49.27368392,94.23859673,26.51453776
7274,50.11459075,95.17439755,26.88306824
7275,53.28988717,98.70801736,28.27465348
7276,61.48429942,107.8271465,31.86588448
7277,77.81754508,126.0035538,39.02398895
7278,88.9051855,138.3424039,43.88318781
7279,87.74412008,137.0503155,43.37434662
7280,83.78919542,132.6490885,41.64108648
7281,79.61177667,128.0002595,39.81031748
7282,75.41447442,123.3293034,37.97083448
7283,72.44834842,120.0284582,36.67091895
7284,70.570602,117.9388132,35.84798971
7285,69.08056783,116.2806329,35.19497686
7286,68.59458325,115.7398063,34.98199233
7287,69.39358358,116.6289715,35.3321571
7288,71.3825865,118.842428,36.2038449
7289,73.67488333,121.3934041,37.20845233
7290,75.50627883,123.4314675,38.0110681
7291,77.00743475,125.1020248,38.66895514
7292,75.93465258,123.9081822,38.19880448
7293,71.68843775,119.1827936,36.33788533
7294,60.65819758,106.9078213,31.50384238
7295,51.08057075,96.24938573,27.30641248
7296,47.798502,92.59694455,25.8680339
7297,49.27616058,94.24135282,26.51562314
7298,49.79513883,94.81889636,26.74306729
7299,52.854134,98.22309064,28.08368305
7300,60.994991,107.282621,31.65144333
7301,76.97929908,125.0707141,38.65662457
7302,86.85414517,136.0599094,42.9843119
7303,85.45555158,134.5034884,42.37137314
7304,81.730027,130.3575485,40.73864843
