Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
6494,496.25,226.8,162.36
6495,491.25,224.48,160.68
6496,488.6,223.2,159.84
6497,490.55,224.16,160.56
6498,495.3,226.4,162.12
6499,502.95,229.84,164.64
6500,500.7,228.8,163.8
6501,479,218.88,156.72
6502,449.95,205.6,147.12
6503,412.45,188.48,135
6504,373.6,170.72,122.28
6505,343.7,157.04,112.44
6506,326.1,149.04,106.68
6507,315.95,144.32,103.32
6508,311.05,142.16,101.76
6509,312,142.56,102.12
6510,324.25,148.16,105.96
6511,347.25,158.64,113.64
6512,376.4,172,123.12
6513,411.05,187.84,134.4
6514,435.45,198.96,142.44
6515,447.8,204.64,146.52
6516,450.15,205.68,147.24
6517,447.2,204.4,146.28
6518,440,201.12,144
6519,434.3,198.4,142.08
6520,430.95,196.88,141
6521,435,198.72,142.32
6522,444.85,203.28,145.56
6523,459.55,210,150.36
6524,463.5,211.84,151.68
6525,448,204.72,146.64
6526,424.65,194,138.96
6527,393.45,179.76,128.76
6528,359.2,164.16,117.48
6529,332.5,151.92,108.84
6530,315.5,144.16,103.2
6531,305.8,139.76,99.96
6532,300.75,137.44,98.4
6533,300.85,137.44,98.4
6534,308.2,140.8,100.8
6535,324.2,148.16,105.96
6536,345.95,158.08,113.28
6537,380.55,173.92,124.56
6538,410.85,187.76,134.4
6539,429.9,196.4,140.64
6540,440.35,201.2,144.12
6541,445.05,203.36,145.56
6542,440.5,201.28,144.24
6543,437.4,199.84,143.04
6544,434.65,198.64,142.2
6545,440.8,201.44,144.24
6546,450.25,205.76,147.24
6547,468.5,214.08,153.24
6548,479.4,219.04,156.96
6549,460.3,210.32,150.6
6550,425.7,194.48,139.32
6551,386.6,176.72,126.48
6552,350.2,160,114.48
6553,324.15,148.16,105.96
6554,310,141.68,101.4
6555,304.05,138.96,99.48
6556,302.95,138.4,99.12
6557,313.1,143.04,102.36
6558,348.25,159.12,113.88
6559,411.95,188.24,134.76
6560,448.35,204.88,146.64
6561,463.15,211.6,151.44
6562,474.15,216.64,155.04
6563,484.1,221.2,158.4
6564,488.55,223.2,159.84
6565,488.95,223.44,159.96
6566,489.2,223.6,160.08
6567,486.1,222.08,159
6568,483.05,220.72,158.04
6569,484.55,221.36,158.52
6570,492.6,225.12,161.16
6571,511.05,233.52,167.16
6572,520.95,238,170.4
6573,498.35,227.68,163.08
6574,459.2,209.84,150.24
6575,410.6,187.6,134.4
6576,366.9,167.68,120
6577,337.85,154.32,110.52
6578,322.35,147.28,105.36
6579,314.6,143.76,102.96
6580,313.1,143.04,102.36
6581,322.1,147.2,105.36
6582,354.3,161.84,115.92
6583,418.65,191.28,136.92
6584,454.35,207.6,148.68
6585,469.55,214.56,153.6
6586,480.8,219.68,157.32
6587,492.2,224.88,161.04
6588,499.05,228,163.32
6589,499.9,228.4,163.56
6590,501.45,229.2,164.16
6591,497.75,227.44,162.96
6592,495.1,226.24,162
6593,498.25,227.68,162.96
6594,509,232.56,166.56
6595,525.65,240.16,172.08
6596,526.2,240.4,172.2
6597,502.75,229.68,164.52
6598,465.7,212.8,152.4
6599,417.55,190.8,136.56
6600,374.85,171.28,122.64
6601,345.7,157.92,113.16
6602,330.25,150.96,108
6603,323.15,147.68,105.72
6604,321.85,147.04,105.36
6605,330.5,151.04,108.12
6606,363.6,166.16,118.92
6607,429,196,140.4
6608,470.65,215.04,153.96
6609,485.45,221.84,158.76
6610,497.2,227.2,162.72
6611,507.6,232,166.08
6612,512.4,234.16,167.64
6613,511.3,233.6,167.28
6614,512.2,234,167.64
6615,508.9,232.56,166.56
6616,506.8,231.6,165.84
6617,510.1,233.12,166.92
6618,520.45,237.84,170.28
6619,536.95,245.36,175.68
6620,536.2,245.04,175.44
6621,516.05,235.84,168.84
6622,476.95,218,156.12
6623,431.65,197.2,141.12
6624,388.1,177.36,126.96
6625,355.95,162.64,116.4
6626,338.5,154.64,110.76
6627,329.8,150.72,107.88
6628,327.5,149.68,107.16
6629,335.35,153.28,109.68
6630,368.25,168.24,120.48
6631,434.5,198.56,142.2
6632,476.7,217.84,156
6633,492.9,225.2,161.28
6634,504.5,230.56,165.12
6635,514.2,234.96,168.24
6636,518.6,236.96,169.68
6637,517.3,236.4,169.2
6638,516.35,236,168.96
6639,511,233.52,167.16
6640,507.15,231.76,165.96
6641,510.05,233.12,166.92
6642,519.8,237.52,170.16
6643,535.45,244.64,175.2
6644,533.5,243.76,174.48
6645,512.25,234.08,167.64
6646,476.9,217.92,156
6647,430.7,196.72,140.88
6648,385.9,176.32,126.24
6649,355.6,162.48,116.28
6650,338.15,154.56,110.64
6651,328.25,150,107.4
6652,325.65,148.8,106.56
6653,333.25,152.24,109.08
6654,362.9,165.84,118.68
6655,423.75,193.6,138.72
6656,461.2,210.8,150.84
6657,478.8,218.8,156.72
6658,494.6,226,161.76
6659,509,232.64,166.56
6660,516.7,236.08,168.96
6661,518.05,236.72,169.56
6662,520.25,237.68,170.16
6663,518.05,236.72,169.56
6664,514.7,235.2,168.36
6665,510.7,233.36,167.16
6666,504.25,230.4,165
6667,515.1,235.36,168.48
6668,519.35,237.28,169.92
6669,498.5,227.76,163.08
6670,468.8,214.24,153.36
6671,430.05,196.48,140.64
6672,389.65,178,127.44
6673,358.25,163.68,117.24
6674,338,154.48,110.64
6675,326.5,149.2,106.8
6676,321.35,146.8,105.12
6677,321.5,146.96,105.24
6678,331.65,151.52,108.48
6679,353.95,161.76,115.8
6680,379.55,173.44,124.2
6681,415.45,189.84,135.96
6682,441.7,201.84,144.48
6683,456.25,208.48,149.28
6684,463.5,211.84,151.68
6685,464.1,212.08,151.92
6686,460.6,210.48,150.72
6687,457.45,209.04,149.64
6688,455.7,208.24,149.04
6689,459.65,210,150.36
6690,468.45,214,153.24
6691,477.7,218.32,156.24
6692,472.85,216,154.68
6693,453.15,207.04,148.32
6694,428.7,195.92,140.28
6695,395,180.48,129.24
6696,360.45,164.64,117.96
6697,332.8,152.08,108.96
6698,315.55,144.24,103.2
6699,305.75,139.68,99.96
6700,301.35,137.68,98.64
6701,301.4,137.76,98.64
6702,307.9,140.64,100.68
6703,322.5,147.36,105.48
6704,342.8,156.64,112.08
6705,375.6,171.6,122.88
6706,399,182.32,130.56
6707,411.75,188.16,134.64
6708,418.15,191.12,136.8
6709,422.65,193.12,138.24
6710,422.4,193.04,138.12
6711,422.5,193.04,138.24
6712,424.4,193.92,138.84
6713,432.2,197.52,141.36
6714,443.15,202.48,144.96
6715,466.05,212.96,152.52
6716,464.8,212.4,152.04
6717,447.1,204.32,146.28
6718,418.85,191.36,137.04
6719,385.05,175.92,126
6720,351.65,160.64,115.08
6721,326.4,149.12,106.8
6722,311.5,142.32,101.88
6723,304.5,139.12,99.6
6724,303.6,138.72,99.24
6725,311.25,142.24,101.76
6726,334.45,152.8,109.44
6727,374.75,171.2,122.64
6728,409.6,187.12,134.04
6729,437.8,200.08,143.28
6730,456.85,208.8,149.52
6731,467.9,213.84,153.12
6732,471.45,215.44,154.32
6733,468.5,214.08,153.24
6734,466.2,213.04,152.52
6735,463.05,211.6,151.44
6736,460.1,210.24,150.48
6737,466.15,213.04,152.52
6738,483.05,220.8,158.16
6739,510.9,233.44,167.16
6740,512.8,234.32,167.76
6741,490.1,223.92,160.32
6742,452.4,206.72,147.96
6743,405.9,185.52,132.72
6744,364.45,166.56,119.28
6745,335.9,153.44,109.92
6746,320.6,146.48,104.88
6747,313.55,143.28,102.6
6748,312.55,142.8,102.24
6749,322.05,147.12,105.36
6750,356.45,162.88,116.64
6751,423.75,193.6,138.72
6752,463.55,211.84,151.68
6753,475.7,217.36,155.64
6754,483.2,220.8,158.16
6755,489.1,223.52,159.96
6756,491.6,224.64,160.8
6757,489.75,223.76,160.2
6758,489.2,223.6,160.08
6759,484.75,221.52,158.64
6760,481.75,220.08,157.56
6761,486.05,222.08,159
6762,500.3,228.64,163.68
6763,525.05,239.92,171.84
6764,524.1,239.52,171.48
6765,500.6,228.8,163.8
6766,461.6,210.88,150.96
6767,412.55,188.48,135
6768,369.05,168.64,120.72
6769,341.15,155.84,111.6
6770,325.85,148.88,106.56
6771,318.35,145.44,104.16
6772,316.55,144.64,103.56
6773,325.3,148.64,106.44
6774,358.4,163.84,117.24
6775,425.05,194.24,139.08
6776,466.8,213.28,152.64
6777,478.65,218.72,156.6
6778,486.3,222.24,159.12
6779,493.45,225.52,161.4
6780,496.75,227.04,162.48
6781,496,226.64,162.36
6782,496.05,226.72,162.36
6783,493.2,225.36,161.4
6784,491.5,224.56,160.8
6785,496.85,227.04,162.6
6786,508.15,232.16,166.32
6787,527.2,240.88,172.56
6788,525.65,240.16,172.08
6789,502.2,229.52,164.28
6790,464.15,212.08,151.92
6791,415.55,189.92,135.96
6792,371.5,169.76,121.56
6793,342.4,156.48,112.08
6794,326.9,149.36,106.92
6795,318.4,145.44,104.16
6796,317.6,145.12,103.92
6797,327,149.44,107.04
6798,360.7,164.8,118.08
6799,427.15,195.2,139.8
6800,462.35,211.28,151.32
6801,472,215.68,154.44
6802,476.5,217.76,155.88
6803,478.95,218.8,156.72
6804,478.5,218.64,156.6
6805,475.45,217.2,155.64
6806,474.3,216.8,155.16
6807,468.45,214,153.24
6808,464.85,212.4,152.04
6809,466.6,213.2,152.64
6810,477.15,218,156.12
6811,507.6,232,166.08
6812,516.15,235.84,168.96
6813,497.75,227.44,162.96
6814,462.05,211.12,151.2
6815,418.6,191.28,136.92
6816,376.6,172.08,123.24
6817,345.95,158.08,113.28
6818,330.05,150.8,108
6819,321.95,147.12,105.36
6820,320.45,146.4,104.76
6821,328.75,150.24,107.52
6822,362.2,165.52,118.56
6823,427.45,195.28,139.92
6824,463.95,212,151.8
6825,474.75,216.88,155.28
6826,484.25,221.28,158.4
6827,492.2,224.88,161.04
6828,493.85,225.6,161.64
6829,489.25,223.6,160.08
6830,485.15,221.68,158.64
6831,475.2,217.2,155.52
6832,467.8,213.76,153.12
6833,468.5,214.08,153.24
6834,478.75,218.8,156.6
6835,505.25,230.88,165.36
6836,508.25,232.24,166.32
6837,491.05,224.4,160.68
6838,464.85,212.4,152.04
6839,427.05,195.12,139.8
6840,388.8,177.68,127.2
6841,359.55,164.32,117.6
6842,343.95,157.2,112.56
6843,336.2,153.6,110.04
6844,333.3,152.24,109.08
6845,337.4,154.16,110.4
6846,352.2,160.96,115.2
6847,378.55,172.96,123.84
6848,407.05,186,133.2
6849,436.7,199.52,142.92
6850,450.05,205.68,147.24
6851,451.95,206.56,147.84
6852,445.85,203.68,145.92
6853,436.4,199.44,142.8
6854,426.15,194.72,139.44
6855,418.05,191.04,136.8
6856,415.8,190,136.08
6857,422.7,193.12,138.24
6858,440.5,201.28,144.24
6859,473.55,216.32,154.92
6860,474.4,216.8,155.16
6861,460.25,210.32,150.6
6862,437.1,199.76,142.92
6863,405.75,185.44,132.72
6864,372.6,170.24,121.92
6865,345.7,157.92,113.16
6866,327.4,149.6,107.16
6867,318.4,145.44,104.16
6868,313.55,143.28,102.6
6869,313.6,143.28,102.6
6870,321.6,146.96,105.24
6871,338.85,154.88,110.76
6872,362.7,165.76,118.68
6873,396.35,181.12,129.6
6874,424.15,193.84,138.72
6875,439.95,201.04,144
6876,448.7,205.04,146.76
6877,450.6,205.92,147.48
6878,445.2,203.44,145.68
6879,438.15,200.24,143.4
6880,434.8,198.72,142.32
6881,440.45,201.28,144.12
6882,454.45,207.68,148.68
6883,483.4,220.88,158.16
6884,485.45,221.84,158.76
6885,466.6,213.2,152.64
6886,430.7,196.72,140.88
6887,391.1,178.72,127.92
6888,355.4,162.4,116.28
6889,330.45,151.04,108.12
6890,318,145.28,104.04
6891,312.55,142.8,102.24
6892,312.35,142.72,102.24
6893,322.35,147.28,105.36
6894,357.4,163.36,116.88
6895,423.95,193.68,138.72
6896,462.6,211.36,151.44
6897,475.05,217.12,155.4
6898,489.55,223.68,160.2
6899,499.45,228.24,163.44
6900,503.65,230.16,164.76
6901,502.95,229.84,164.64
6902,503.55,230.08,164.76
6903,498.95,228,163.2
6904,495.45,226.4,162.12
6905,498.55,227.84,163.08
6906,513.55,234.72,168
6907,538.75,246.16,176.28
6908,531.15,242.72,173.88
6909,505.35,230.88,165.36
6910,465.9,212.88,152.4
6911,417.55,190.8,136.56
6912,375.45,171.52,122.88
6913,346.65,158.4,113.4
6914,330.05,150.8,108
6915,320.7,146.56,104.88
6916,317,144.8,103.68
6917,323.15,147.68,105.72
6918,353.7,161.6,115.68
6919,418,191.04,136.8
6920,457.75,209.12,149.76
6921,465.25,212.64,152.16
6922,470.7,215.12,153.96
6923,477.35,218.08,156.24
6924,478.95,218.8,156.72
6925,475.55,217.28,155.64
6926,474.15,216.64,155.04
6927,468.05,213.92,153.24
6928,464.2,212.08,151.92
6929,468.55,214.08,153.24
6930,483.1,220.8,158.16
6931,516.55,236,168.96
6932,517.3,236.4,169.2
6933,496.75,226.96,162.48
6934,458.75,209.6,150.12
6935,416.35,190.24,136.32
6936,376.25,171.92,123.12
6937,345.45,157.84,113.04
6938,330.8,151.12,108.24
6939,324.45,148.24,106.08
6940,323.9,148,105.96
6941,334.35,152.8,109.44
6942,369.65,168.96,120.96
6943,438.75,200.48,143.52
6944,474.85,216.96,155.4
6945,481.25,219.92,157.44
6946,481.5,220,157.44
6947,482.8,220.64,158.04
6948,480.85,219.68,157.32
6949,477.4,218.16,156.24
6950,476.25,217.6,155.76
6951,471.45,215.44,154.32
6952,467.9,213.76,153.12
6953,469.8,214.72,153.72
6954,483.7,221.04,158.28
6955,517.3,236.4,169.2
6956,516.95,236.24,169.08
6957,496.65,226.96,162.48
6958,460.65,210.48,150.72
6959,411.35,187.92,134.52
6960,370.6,169.36,121.2
6961,342.95,156.64,112.2
6962,328.4,150.08,107.4
6963,322.15,147.2,105.36
6964,320.6,146.48,104.88
6965,330.65,151.04,108.24
6966,365.3,166.96,119.52
6967,434.5,198.56,142.2
6968,471.85,215.6,154.44
6969,478.2,218.48,156.48
6970,480.8,219.68,157.32
6971,484.1,221.2,158.4
6972,461.7,210.96,151.08
6973,470.7,215.12,153.96
6974,470.35,214.88,153.84
6975,482.6,220.48,157.92
6976,453.2,207.12,148.32
6977,473.55,216.32,154.92
6978,484.7,221.52,158.64
6979,515.5,235.6,168.6
6980,515.25,235.44,168.6
6981,494.35,225.92,161.76
6982,459.1,209.76,150.24
6983,412.85,188.64,135.12
6984,370.3,169.2,121.2
6985,341.3,155.92,111.6
6986,325.55,148.72,106.56
6987,318.1,145.36,104.04
6988,316.4,144.56,103.56
6989,324.9,148.48,106.32
6990,356.85,163.04,116.76
6991,421.75,192.72,138
6992,465.45,212.72,152.28
6993,480.8,219.68,157.32
6994,491.7,224.72,160.92
6995,500.7,228.8,163.8
6996,503.1,229.92,164.64
6997,500.4,228.64,163.68
6998,499.85,228.4,163.56
6999,495.6,226.48,162.24
7000,492.8,225.2,161.16
7001,496.65,226.96,162.48
7002,509,232.56,166.56
7003,520.85,238,170.4
7004,508.15,232.16,166.32
7005,487.9,222.96,159.6
7006,459.25,209.84,150.24
7007,420.9,192.32,137.64
7008,380.65,173.92,124.56
7009,350.45,160.16,114.6
7010,333.1,152.24,109.08
7011,322.95,147.52,105.6
7012,318.5,145.52,104.16
7013,319.8,146.16,104.64
7014,330.45,151.04,108.12
7015,355.1,162.24,116.16
7016,384.15,175.52,125.64
7017,417.35,190.72,136.56
7018,443.05,202.4,144.96
7019,455.8,208.32,149.16
7020,459.2,209.84,150.24
7021,455.65,208.16,149.04
7022,448.15,204.72,146.64
7023,439.15,200.72,143.64
7024,433.55,198.08,141.84
7025,434.8,198.72,142.32
7026,444.1,202.96,145.32
7027,471,215.2,154.08
7028,464.95,212.4,152.04
7029,448.05,204.72,146.64
7030,423.7,193.6,138.72
7031,391.75,179.04,128.16
7032,358.4,163.76,117.24
7033,330.95,151.2,108.36
7034,313.2,143.04,102.36
7035,303.7,138.8,99.24
7036,298.6,136.48,97.68
7037,298.95,136.64,97.8
7038,306.2,139.92,100.2
7039,323.35,147.76,105.84
7040,343.25,156.8,112.32
7041,374.5,171.12,122.52
7042,398.95,182.32,130.56
7043,410.8,187.68,134.4
7044,417.1,190.56,136.44
7045,419.35,191.6,137.16
7046,416.65,190.32,136.32
7047,414.55,189.44,135.6
7048,415.7,189.92,135.96
7049,425.9,194.64,139.32
7050,445.75,203.68,145.92
7051,480.25,219.44,157.08
7052,471.9,215.6,154.44
7053,455.45,208.08,149.04
7054,421.45,192.56,137.88
7055,381.55,174.32,124.8
7056,345.65,157.92,113.16
7057,320.65,146.48,104.88
7058,308,140.72,100.68
7059,302.85,138.4,99.12
7060,303.15,138.56,99.24
7061,313.2,143.12,102.36
7062,348.45,159.2,114
7063,416.8,190.4,136.32
7064,454,207.52,148.56
7065,463.3,211.68,151.56
7066,472.1,215.68,154.56
7067,479.8,219.2,156.96
7068,482.6,220.48,157.92
7069,480.4,219.52,157.2
7070,479.8,219.2,156.96
7071,474.95,217.04,155.4
7072,471.25,215.36,154.2
7073,474.3,216.8,155.16
7074,489.3,223.6,160.08
7075,522.5,238.8,170.88
7076,516.85,236.16,169.08
7077,491.15,224.4,160.68
7078,453.05,207.04,148.2
7079,407.75,186.32,133.32
7080,366.2,167.36,119.88
7081,335.75,153.44,109.8
7082,319.85,146.16,104.64
7083,311.95,142.56,102
7084,311.1,142.16,101.76
7085,319.2,145.84,104.4
7086,354.8,162.16,116.04
7087,423.2,193.36,138.48
7088,459.4,210,150.24
7089,466.65,213.2,152.64
7090,471.4,215.44,154.2
7091,476.75,217.84,156
7092,479.05,218.88,156.72
7093,477.55,218.24,156.24
7094,478.2,218.48,156.48
7095,473.65,216.4,155.04
7096,470.55,215.04,153.96
7097,475,217.12,155.4
7098,494,225.76,161.64
7099,525.3,240,171.84
7100,516.5,236,168.96
7101,492.3,224.96,161.16
7102,455.45,208.08,149.04
7103,407.4,186.16,133.2
7104,365.5,167.04,119.52
7105,338.3,154.64,110.76
7106,323.55,147.84,105.84
7107,315.9,144.32,103.32
7108,314.05,143.44,102.72
7109,323,147.6,105.6
7110,356.7,163.04,116.76
7111,426.2,194.72,139.44
7112,465.5,212.72,152.28
7113,473.4,216.32,154.92
7114,478.8,218.8,156.72
7115,482.65,220.56,157.92
7116,483.05,220.72,158.04
7117,481.35,219.92,157.44
7118,480.35,219.52,157.2
7119,475.15,217.12,155.52
7120,471.55,215.52,154.32
7121,476.9,217.92,156
7122,497.15,227.2,162.72
7123,524.6,239.68,171.6
7124,516.55,236,168.96
7125,493.95,225.68,161.64
7126,458.65,209.6,150.12
7127,409.75,187.2,134.04
7128,368.4,168.32,120.48
7129,340.3,155.44,111.36
7130,325.55,148.72,106.56
7131,318.5,145.52,104.16
7132,317.6,145.12,103.92
7133,326.4,149.12,106.8
7134,361.25,165.04,118.2
7135,430,196.48,140.64
7136,466.4,213.2,152.64
7137,471.55,215.52,154.32
7138,476.5,217.68,155.88
7139,480.9,219.68,157.32
7140,481.35,219.92,157.44
7141,478.2,218.48,156.48
7142,477,218,156.12
7143,471.5,215.44,154.32
7144,467.5,213.6,153
7145,470.55,215.04,153.96
7146,487.6,222.8,159.48
7147,519.25,237.2,169.92
7148,513.8,234.8,168.12
7149,493.35,225.44,161.4
7150,458.95,209.68,150.24
7151,412.4,188.4,135
7152,370.05,169.12,121.08
7153,341.75,156.16,111.84
7154,325.65,148.8,106.56
7155,318.05,145.36,104.04
7156,316.9,144.8,103.68
7157,325.15,148.56,106.32
7158,358.4,163.76,117.24
7159,424.05,193.76,138.72
7160,462.05,211.12,151.2
7161,470.7,215.12,153.96
7162,478.3,218.56,156.48
7163,483.8,221.04,158.28
7164,484.25,221.2,158.4
7165,480.35,219.52,157.2
7166,477.65,218.24,156.24
7167,472.15,215.76,154.56
7168,467.2,213.52,152.88
7169,466.7,213.2,152.64
7170,478.25,218.56,156.48
7171,501.45,229.2,164.16
7172,490.55,224.16,160.56
7173,471.2,215.28,154.2
7174,443.2,202.56,144.96
7175,405.55,185.28,132.72
7176,366.8,167.6,120
7177,337.95,154.4,110.52
7178,320.85,146.64,105
7179,311.45,142.32,101.88
7180,306.95,140.24,100.44
7181,308.85,141.12,101.04
7182,321.6,146.96,105.24
7183,348.1,159.12,113.88
7184,376.55,172,123.12
7185,408.15,186.48,133.56
7186,429.7,196.32,140.52
7187,439.35,200.72,143.76
7188,439.5,200.8,143.76
7189,436.45,199.44,142.8
7190,430.4,196.72,140.76
7191,423.75,193.6,138.72
7192,420.65,192.24,137.64
7193,425.1,194.24,139.08
7194,445.85,203.76,145.92
7195,473.95,216.56,155.04
7196,463.55,211.84,151.68
7197,446.3,203.92,145.92
7198,422.25,192.96,138.12
7199,391.9,179.12,128.28
7200,359.25,164.16,117.48
7201,333.2,152.24,109.08
7202,316.05,144.4,103.44
7203,305.7,139.68,99.96
7204,300.75,137.44,98.4
7205,300.65,137.44,98.28
7206,308.35,140.88,100.92
7207,326.55,149.2,106.8
7208,351.75,160.72,115.08
7209,384.8,175.92,126
7210,414.3,189.28,135.6
7211,431.3,197.12,141.12
7212,441.55,201.76,144.48
7213,447.75,204.64,146.52
7214,446.85,204.24,146.16
7215,445.3,203.52,145.68
7216,446.1,203.84,145.92
7217,458.2,209.36,149.88
7218,484.5,221.36,158.52
7219,506.45,231.44,165.72
7220,495.15,226.24,162
7221,471.75,215.52,154.44
7222,439.65,200.88,143.88
7223,402.8,184.08,131.76
7224,367.15,167.76,120.12
7225,337.5,154.24,110.4
7226,320.5,146.48,104.76
7227,311.6,142.4,101.88
7228,309.5,141.44,101.16
7229,316.95,144.8,103.68
7230,345.25,157.76,112.92
7231,393.6,179.92,128.76
7232,432.75,197.76,141.6
7233,460.75,210.56,150.84
7234,484.55,221.36,158.52
7235,497.9,227.52,162.96
7236,501.35,229.12,164.04
7237,495,226.24,162
7238,484.7,221.44,158.64
7239,463.5,211.76,151.68
7240,441.45,201.68,144.48
7241,430.35,196.64,140.76
7242,431.45,197.12,141.12
7243,419.2,191.52,137.16
7244,389.45,177.92,127.44
7245,363.7,166.24,119.04
7246,339.3,155.04,111
7247,312.15,142.64,102.12
7248,287.25,131.28,93.96
7249,269.8,123.28,88.32
7250,260.35,118.96,85.2
7251,255.25,116.56,83.52
7252,254.9,116.48,83.4
7253,262.3,119.84,85.8
7254,284.6,130.08,93.12
7255,326.45,149.12,106.8
7256,362.2,165.44,118.56
7257,384.6,175.76,125.88
7258,402.3,183.84,131.64
7259,416.7,190.32,136.32
7260,423.95,193.68,138.72
7261,427.9,195.52,139.92
7262,429.15,196.08,140.4
7263,425.75,194.56,139.32
7264,426.1,194.72,139.32
7265,435.35,198.88,142.44
7266,459.3,209.92,150.24
7267,474.3,216.72,155.16
7268,461.75,210.96,151.08
7269,441.7,201.84,144.6
7270,407.75,186.32,133.32
7271,370.3,169.2,121.2
7272,336.35,153.68,110.04
7273,313.7,143.36,102.6
7274,300.85,137.44,98.4
7275,293.8,134.24,96.12
7276,292.45,133.6,95.64
7277,300.1,137.12,98.16
7278,329.6,150.64,107.88
7279,388.2,177.44,127.08
7280,426.6,194.88,139.56
7281,436.05,199.2,142.68
7282,445,203.36,145.56
7283,452.5,206.72,148.08
7284,455.25,208,149.04
7285,453.8,207.36,148.44
7286,452.9,206.96,148.2
7287,449.15,205.2,147
7288,447.45,204.4,146.4
7289,452.75,206.88,148.2
7290,465.45,212.72,152.28
7291,474.4,216.8,155.16
7292,464.6,212.32,152.04
7293,453.15,207.12,148.32
7294,427.15,195.12,139.8
7295,387.75,177.12,126.84
7296,350.9,160.32,114.84
7297,326.8,149.36,106.92
7298,314.05,143.44,102.72
7299,307.05,140.24,100.44
7300,305.5,139.6,99.96
7301,314.4,143.6,102.84
7302,346.05,158.16,113.28
7303,407.95,186.4,133.44
7304,445.85,203.76,145.92
7305,452.4,206.72,147.96
7306,458,209.28,149.88
7307,462.1,211.12,151.2
7308,461.9,211.04,151.08
7309,459.1,209.76,150.24
7310,457.6,209.12,149.64
7311,453.3,207.12,148.32
7312,451.85,206.48,147.84
7313,459.9,210.16,150.48
7314,485.9,222,159
7315,508.25,232.24,166.32
7316,499.8,228.4,163.56
7317,479.75,219.2,156.96
7318,447.05,204.24,146.28
7319,403.55,184.32,132
7320,364.65,166.64,119.28
7321,337.55,154.24,110.4
7322,322.6,147.44,105.48
7323,314.4,143.68,102.84
7324,312.75,142.88,102.36
7325,321.15,146.72,105
7326,353.1,161.36,115.56
7327,415.6,189.92,135.96
7328,456.2,208.4,149.28
7329,463.95,211.92,151.8
7330,469.15,214.4,153.48
7331,472.95,216.08,154.68
7332,469.25,214.4,153.48
7333,465.25,212.56,152.16
7334,464.55,212.32,152.04
7335,460,210.16,150.48
7336,457.35,208.96,149.64
7337,464.85,212.4,152.04
7338,486.2,222.16,159.12
7339,503.15,229.92,164.64
7340,491.15,224.4,160.68
7341,472.8,216,154.68
7342,446.7,204.08,146.16
7343,411.25,187.92,134.52
7344,374.55,171.12,122.52
7345,346.65,158.4,113.4
7346,329.45,150.56,107.88
7347,321.2,146.72,105.12
7348,317.3,145.04,103.8
7349,319.9,146.16,104.64
7350,332.35,151.84,108.72
7351,358.4,163.76,117.24
7352,386.5,176.64,126.48
7353,414,189.12,135.48
7354,433.3,197.92,141.72
7355,439.6,200.88,143.88
7356,437.4,199.84,143.04
7357,431.7,197.28,141.24
7358,424.05,193.76,138.72
7359,418.1,191.04,136.8
7360,415.8,189.92,136.08
7361,425.85,194.56,139.32
7362,453.45,207.2,148.32
7363,478.4,218.56,156.48
7364,468.25,214,153.24
7365,453.9,207.44,148.44
7366,432.8,197.76,141.6
7367,404.45,184.8,132.36
7368,374.7,171.2,122.52
7369,347.45,158.72,113.64
7370,325.35,148.64,106.44
7371,315.7,144.24,103.32
7372,315.2,144,103.08
7373,320.7,146.56,104.88
7374,334.35,152.8,109.44
7375,353.75,161.6,115.68
7376,382,174.56,124.92
7377,410.1,187.36,134.16
7378,423.85,193.6,138.72
7379,425.5,194.4,139.2
7380,424.05,193.76,138.72
7381,421.4,192.56,137.88
7382,418.3,191.12,136.8
7383,417.1,190.64,136.44
7384,424.6,194,138.84
7385,464.25,212.08,151.92
7386,499.85,228.4,163.56
7387,501,228.88,163.92
7388,485.65,221.92,158.88
7389,469.35,214.4,153.6
7390,427.75,195.44,139.92
7391,387.75,177.2,126.84
7392,354.1,161.84,115.8
7393,339.1,154.96,110.88
7394,329.05,150.32,107.64
7395,325.25,148.64,106.44
7396,327.5,149.6,107.16
7397,341.35,156,111.72
7398,382.2,174.64,125.04
7399,449.6,205.44,147.12
7400,485.8,222,158.88
7401,494.55,226,161.76
7402,498.65,227.92,163.2
7403,499.75,228.4,163.56
7404,497.95,227.6,162.96
7405,493.75,225.6,161.52
7406,490.25,224,160.44
7407,481.95,220.24,157.68
7408,485.85,222,159
7409,521.5,238.32,170.64
7410,564.65,258,184.8
7411,561.9,256.8,183.84
7412,546.5,249.68,178.8
7413,522.95,238.96,171.12
7414,486.3,222.24,159.12
7415,441.95,202,144.6
7416,401.9,183.6,131.4
7417,377.45,172.48,123.48
7418,365.5,167.04,119.52
7419,361.4,165.12,118.2
7420,363.1,165.84,118.68
7421,375.95,171.84,123
7422,416.1,190.08,136.2
7423,473.2,216.24,154.8
7424,501.5,229.2,164.16
7425,506.6,231.52,165.84
7426,505.95,231.2,165.48
7427,504.35,230.4,165
7428,501.2,229.04,164.04
7429,495.35,226.4,162.12
7430,491.35,224.48,160.8
7431,487.1,222.56,159.36
7432,488.6,223.2,159.84
7433,518.7,236.96,169.68
7434,565.75,258.48,185.16
7435,566.3,258.8,185.4
7436,555.2,253.68,181.68
7437,532.85,243.52,174.36
7438,498,227.6,162.96
7439,454.4,207.6,148.68
7440,416.85,190.48,136.32
